searge,mcp,side,desc
field_110464_a,packDescription,2,
field_110463_b,packFormat,2,
field_110464_a,packDescription,2,
field_110463_b,packFormat,2,
field_110482_a,textureBlur,2,
field_110481_b,textureClamp,2,
field_110482_a,textureBlur,2,
field_110481_b,textureClamp,2,
X0_Y0,X0_Y0,2,
X0_Y90,X0_Y90,2,
X0_Y180,X0_Y180,2,
X0_Y270,X0_Y270,2,
X90_Y0,X90_Y0,2,
X90_Y90,X90_Y90,2,
X90_Y180,X90_Y180,2,
X90_Y270,X90_Y270,2,
X180_Y0,X180_Y0,2,
X180_Y90,X180_Y90,2,
X180_Y180,X180_Y180,2,
X180_Y270,X180_Y270,2,
X270_Y0,X270_Y0,2,
X270_Y90,X270_Y90,2,
X270_Y180,X270_Y180,2,
X270_Y270,X270_Y270,2,
$VALUES,$VALUES,2,
field_177546_q,MAP_ROTATIONS,2,
field_177545_r,combinedXY,2,
field_177544_s,matrix,2,
field_177543_t,quartersX,2,
field_177542_u,quartersY,2,
X0_Y0,X0_Y0,2,
X0_Y90,X0_Y90,2,
X0_Y180,X0_Y180,2,
X0_Y270,X0_Y270,2,
X90_Y0,X90_Y0,2,
X90_Y90,X90_Y90,2,
X90_Y180,X90_Y180,2,
X90_Y270,X90_Y270,2,
X180_Y0,X180_Y0,2,
X180_Y90,X180_Y90,2,
X180_Y180,X180_Y180,2,
X180_Y270,X180_Y270,2,
X270_Y0,X270_Y0,2,
X270_Y90,X270_Y90,2,
X270_Y180,X270_Y180,2,
X270_Y270,X270_Y270,2,
field_177546_q,MAP_ROTATIONS,2,
field_177545_r,combinedXY,2,
field_177544_s,matrix,2,
field_177543_t,quartersX,2,
field_177542_u,quartersY,2,
$VALUES,$VALUES,2,
field_177557_a,cameraTransforms,2,
field_188619_b,overrideList,2,
field_177557_a,cameraTransforms,2,
field_188619_b,overrideList,2,
field_177604_a,MODEL_MISSING,2,
field_177602_b,LOCATIONS_BUILTIN_TEXTURES,2,
field_177603_c,LOGGER,2,
field_188641_d,MISSING_MODEL_MESH,2,
field_177600_d,BUILT_IN_MODELS,2,
field_177601_e,JOINER,2,
field_177598_f,resourceManager,2,
field_177599_g,sprites,2,
field_177611_h,models,2,
field_177612_i,variants,2,
field_188642_k,multipartVariantMap,2,
field_177609_j,textureMap,2,
field_177610_k,blockModelShapes,2,
field_177607_l,faceBakery,2,
field_177608_m,itemModelGenerator,2,
field_177605_n,bakedRegistry,2,
field_188643_q,EMPTY_MODEL_RAW,2,
field_177606_o,MODEL_GENERATED,2,
field_177616_r,MODEL_ENTITY,2,
field_177615_s,itemLocations,2,
field_177614_t,blockDefinitions,2,
field_177613_u,variantNames,2,
field_177602_b,LOCATIONS_BUILTIN_TEXTURES,2,
field_177603_c,LOGGER,2,
field_177604_a,MODEL_MISSING,2,
field_188641_d,MISSING_MODEL_MESH,2,
field_177600_d,BUILT_IN_MODELS,2,
field_177601_e,JOINER,2,
field_177598_f,resourceManager,2,
field_177599_g,sprites,2,
field_177611_h,models,2,
field_177612_i,variants,2,
field_188642_k,multipartVariantMap,2,
field_177609_j,textureMap,2,
field_177610_k,blockModelShapes,2,
field_177607_l,faceBakery,2,
field_177608_m,itemModelGenerator,2,
field_177605_n,bakedRegistry,2,
field_188643_q,EMPTY_MODEL_RAW,2,
field_177606_o,MODEL_GENERATED,2,
field_177616_r,MODEL_ENTITY,2,
field_177615_s,itemLocations,2,
field_177614_t,blockDefinitions,2,
field_177613_u,variantNames,2,
field_188629_a,field_188629_a,2,
field_177506_a,field_177506_a,2,
field_188629_a,field_188629_a,2,
field_177506_a,field_177506_a,2,
field_177060_b,field_177060_b,2,
field_177060_b,field_177060_b,2,
field_188530_a,field_188530_a,2,
field_188531_b,field_188531_b,2,
field_188530_a,field_188530_a,2,
field_188531_b,field_188531_b,2,
field_174958_a,modelRegistry,2,
field_174956_b,texMap,2,
field_174957_c,modelProvider,2,
field_174955_d,defaultModel,2,
field_174958_a,modelRegistry,2,
field_174956_b,texMap,2,
field_174957_c,modelProvider,2,
field_174955_d,defaultModel,2,
field_177519_c,variant,2,
field_177519_c,variant,2,
field_188621_a,ambientOcclusion,2,
field_188622_b,gui3D,2,
field_188623_c,particleTexture,2,
field_188624_d,cameraTransforms,2,
field_188625_e,overrides,2,
field_188626_f,selectors,2,
field_188626_f,selectors,2,
field_188621_a,ambientOcclusion,2,
field_188622_b,gui3D,2,
field_188623_c,particleTexture,2,
field_188624_d,cameraTransforms,2,
field_188625_e,overrides,2,
field_188649_a,builderSelectors,2,
field_188649_a,builderSelectors,2,
field_177563_a,generalQuads,2,
field_177561_b,faceQuads,2,
field_177562_c,ambientOcclusion,2,
field_177559_d,gui3d,2,
field_177560_e,texture,2,
field_177558_f,cameraTransforms,2,
field_188620_g,itemOverrideList,2,
field_177563_a,generalQuads,2,
field_177561_b,faceQuads,2,
field_177562_c,ambientOcclusion,2,
field_177559_d,gui3d,2,
field_177560_e,texture,2,
field_177558_f,cameraTransforms,2,
field_188620_g,itemOverrideList,2,
field_177656_a,builderGeneralQuads,2,
field_177654_b,builderFaceQuads,2,
field_188646_c,builderItemOverrideList,2,
field_177655_c,builderAmbientOcclusion,2,
field_177652_d,builderTexture,2,
field_177653_e,builderGui3d,2,
field_177651_f,builderCameraTransforms,2,
field_177656_a,builderGeneralQuads,2,
field_177654_b,builderFaceQuads,2,
field_188646_c,builderItemOverrideList,2,
field_177655_c,builderAmbientOcclusion,2,
field_177652_d,builderTexture,2,
field_177653_e,builderGui3d,2,
field_177651_f,builderCameraTransforms,2,
field_177567_a,totalWeight,2,
field_177565_b,models,2,
field_177566_c,baseModel,2,
field_177567_a,totalWeight,2,
field_177565_b,models,2,
field_177566_c,baseModel,2,
field_177678_a,listItems,2,
field_177678_a,listItems,2,
field_185281_b,model,2,
field_185281_b,model,2,
field_184367_a,sound,2,
field_184368_b,category,2,
field_147664_a,positionedSoundLocation,2,
field_147662_b,volume,2,
field_147663_c,pitch,2,
field_147660_d,xPosF,2,
field_147661_e,yPosF,2,
field_147658_f,zPosF,2,
field_147659_g,repeat,2,
field_147665_h,repeatDelay,2,
field_147666_i,attenuationType,2,
field_184369_l,soundEvent,2,
field_184367_a,sound,2,
field_184369_l,soundEvent,2,
field_184368_b,category,2,
field_147664_a,positionedSoundLocation,2,
field_147662_b,volume,2,
field_147663_c,pitch,2,
field_147660_d,xPosF,2,
field_147661_e,yPosF,2,
field_147658_f,zPosF,2,
field_147659_g,repeat,2,
field_147665_h,repeatDelay,2,
field_147666_i,attenuationType,2,
field_147668_j,donePlaying,2,
field_147668_j,donePlaying,2,
field_189405_m,player,2,
field_189406_n,time,2,
field_189405_m,player,2,
field_189406_n,time,2,
field_174934_k,guardian,2,
field_174934_k,guardian,2,
field_147670_k,minecart,2,
field_147669_l,distance,2,
field_147670_k,minecart,2,
field_147669_l,distance,2,
field_147672_k,player,2,
field_147671_l,minecart,2,
field_147672_k,player,2,
field_147671_l,minecart,2,
field_188726_a,name,2,
field_188727_b,volume,2,
field_188728_c,pitch,2,
field_188729_d,weight,2,
field_188730_e,type,2,
field_188731_f,streaming,2,
field_188726_a,name,2,
field_188727_b,volume,2,
field_188728_c,pitch,2,
field_188729_d,weight,2,
field_188730_e,type,2,
field_188731_f,streaming,2,
FILE,FILE,2,
SOUND_EVENT,SOUND_EVENT,2,
$VALUES,$VALUES,2,
field_188708_c,name,2,
FILE,FILE,2,
SOUND_EVENT,SOUND_EVENT,2,
field_188708_c,name,2,
$VALUES,$VALUES,2,
field_188702_a,sounds,2,
field_148575_b,replaceExisting,2,
field_188703_c,subtitle,2,
field_188702_a,sounds,2,
field_148575_b,replaceExisting,2,
field_188703_c,subtitle,2,
NONE,NONE,2,
LINEAR,LINEAR,2,
$VALUES,$VALUES,2,
field_148589_c,type,2,
NONE,NONE,2,
LINEAR,LINEAR,2,
field_148589_c,type,2,
$VALUES,$VALUES,2,
field_194044_a,byName,2,
field_194045_b,byId,2,
field_194046_c,nameFunc,2,
field_194047_d,idFunc,2,
field_194048_e,contents,2,
field_194049_f,numericContents,2,
field_194044_a,byName,2,
field_194045_b,byId,2,
field_194046_c,nameFunc,2,
field_194047_d,idFunc,2,
field_194048_e,contents,2,
field_194049_f,numericContents,2,
field_194033_a,leftItr,2,
field_194034_b,rightItr,2,
field_194035_c,numbers,2,
field_194036_d,left,2,
field_194037_e,right,2,
field_194033_a,leftItr,2,
field_194034_b,rightItr,2,
field_194035_c,numbers,2,
field_194036_d,left,2,
field_194037_e,right,2,
field_194011_a,ITEMS,2,
field_194012_b,RECIPES,2,
field_194013_c,trees,2,
field_194011_a,ITEMS,2,
field_194012_b,RECIPES,2,
field_194013_c,trees,2,
field_194061_a,list,2,
field_194062_b,DEBUG_PRINT_COMPARISONS,2,
field_194063_c,DEBUG_PRINT_ARRAY,2,
field_194064_d,LOGGER,2,
field_194065_e,chars,2,
field_194066_f,wordStarts,2,
field_194067_g,suffixToT,2,
field_194068_h,offsets,2,
field_194069_i,maxStringLength,2,
field_194062_b,DEBUG_PRINT_COMPARISONS,2,
field_194063_c,DEBUG_PRINT_ARRAY,2,
field_194064_d,LOGGER,2,
field_194061_a,list,2,
field_194065_e,chars,2,
field_194066_f,wordStarts,2,
field_194067_g,suffixToT,2,
field_194068_h,offsets,2,
field_194069_i,maxStringLength,2,
field_194051_a,field_194051_a,2,
field_194052_b,field_194052_b,2,
field_194053_c,field_194053_c,2,
field_194051_a,field_194051_a,2,
field_194052_b,field_194052_b,2,
field_194053_c,field_194053_c,2,
field_72416_e,hostPlayerData,2,
field_72416_e,hostPlayerData,2,
field_147148_h,LOGGER,2,
field_71349_l,mc,2,
field_71350_m,worldSettings,2,
field_71348_o,isGamePaused,2,
field_71346_p,isPublic,2,
field_71345_q,lanServerPing,2,
field_147148_h,LOGGER,2,
field_71349_l,mc,2,
field_71350_m,worldSettings,2,
field_71348_o,isGamePaused,2,
field_71346_p,isPublic,2,
field_71345_q,lanServerPing,2,
field_76974_a,field_76974_a,2,
field_76974_a,field_76974_a,2,
field_76972_a,field_76972_a,2,
field_76972_a,field_76972_a,2,
field_177494_a,field_177494_a,2,
field_177494_a,field_177494_a,2,
field_77492_a,lanServerMotd,2,
field_77490_b,lanServerIpPort,2,
field_77491_c,timeLastSeen,2,
field_77492_a,lanServerMotd,2,
field_77490_b,lanServerIpPort,2,
field_77491_c,timeLastSeen,2,
field_148551_a,ATOMIC_COUNTER,2,
field_148550_b,LOGGER,2,
field_148551_a,ATOMIC_COUNTER,2,
field_148550_b,LOGGER,2,
field_77500_a,localServerList,2,
field_77498_b,broadcastAddress,2,
field_77499_c,socket,2,
field_77500_a,localServerList,2,
field_77498_b,broadcastAddress,2,
field_77499_c,socket,2,
field_77556_a,wasUpdated,2,
field_77555_b,listOfLanServers,2,
field_77555_b,listOfLanServers,2,
field_77556_a,wasUpdated,2,
field_148658_a,UNIQUE_THREAD_ID,2,
field_148657_b,LOGGER,2,
field_77528_b,motd,2,
field_77529_c,socket,2,
field_77526_d,isStopping,2,
field_77527_e,address,2,
field_148658_a,UNIQUE_THREAD_ID,2,
field_148657_b,LOGGER,2,
field_77528_b,motd,2,
field_77529_c,socket,2,
field_77526_d,isStopping,2,
field_77527_e,address,2,
field_147679_a,rand,2,
field_147677_b,mc,2,
field_147678_c,currentMusic,2,
field_147676_d,timeUntilNextMusic,2,
field_147679_a,rand,2,
field_147677_b,mc,2,
field_147678_c,currentMusic,2,
field_147676_d,timeUntilNextMusic,2,
MENU,MENU,2,
GAME,GAME,2,
CREATIVE,CREATIVE,2,
CREDITS,CREDITS,2,
NETHER,NETHER,2,
END_BOSS,END_BOSS,2,
END,END,2,
$VALUES,$VALUES,2,
field_148645_h,musicLocation,2,
field_148646_i,minDelay,2,
field_148643_j,maxDelay,2,
MENU,MENU,2,
GAME,GAME,2,
CREATIVE,CREATIVE,2,
CREDITS,CREDITS,2,
NETHER,NETHER,2,
END_BOSS,END_BOSS,2,
END,END,2,
field_148645_h,musicLocation,2,
field_148646_i,minDelay,2,
field_148643_j,maxDelay,2,
$VALUES,$VALUES,2,
field_148623_a,LOG_MARKER,2,
field_148621_b,LOGGER,2,
field_188775_c,UNABLE_TO_PLAY,2,
field_148622_c,sndHandler,2,
field_148619_d,options,2,
field_148620_e,sndSystem,2,
field_148617_f,loaded,2,
field_148618_g,playTime,2,
field_148629_h,playingSounds,2,
field_148630_i,invPlayingSounds,2,
field_188776_k,categorySounds,2,
field_148625_l,tickableSounds,2,
field_148626_m,delayedSounds,2,
field_148624_n,playingSoundsStopTime,2,
field_188777_o,listeners,2,
field_189000_p,pausedChannels,2,
field_148623_a,LOG_MARKER,2,
field_148621_b,LOGGER,2,
field_188775_c,UNABLE_TO_PLAY,2,
field_148622_c,sndHandler,2,
field_148619_d,options,2,
field_148620_e,sndSystem,2,
field_148617_f,loaded,2,
field_148618_g,playTime,2,
field_148629_h,playingSounds,2,
field_148630_i,invPlayingSounds,2,
field_188776_k,categorySounds,2,
field_148625_l,tickableSounds,2,
field_148626_m,delayedSounds,2,
field_148624_n,playingSoundsStopTime,2,
field_188777_o,listeners,2,
field_189000_p,pausedChannels,2,
field_148631_a,field_148631_a,2,
field_148631_a,field_148631_a,2,
field_177950_a,field_177950_a,2,
field_177950_a,field_177950_a,2,
field_148592_a,field_148592_a,2,
field_148592_a,field_148592_a,2,
field_148593_a,field_148593_a,2,
field_148593_a,field_148593_a,2,
field_148591_a,field_148591_a,2,
field_148591_a,field_148591_a,2,
field_147700_a,MISSING_SOUND,2,
field_147698_b,LOGGER,2,
field_147699_c,GSON,2,
field_147696_d,TYPE,2,
field_147697_e,soundRegistry,2,
field_147694_f,sndManager,2,
field_147695_g,resourceManager,2,
field_147700_a,MISSING_SOUND,2,
field_147698_b,LOGGER,2,
field_147699_c,GSON,2,
field_147696_d,TYPE,2,
field_147697_e,soundRegistry,2,
field_147694_f,sndManager,2,
field_147695_g,resourceManager,2,
field_188711_a,field_188711_a,2,
field_193243_b,field_193243_b,2,
field_148723_d,field_148723_d,2,
field_188711_a,field_188711_a,2,
field_193243_b,field_193243_b,2,
field_148723_d,field_148723_d,2,
field_188778_a,field_188778_a,2,
field_188778_a,field_188778_a,2,
field_148764_a,soundRegistry,2,
field_148764_a,soundRegistry,2,
field_188716_a,accessorList,2,
field_148734_b,rnd,2,
field_188717_c,location,2,
field_188718_d,subtitle,2,
field_188716_a,accessorList,2,
field_148734_b,rnd,2,
field_188717_c,location,2,
field_188718_d,subtitle,2,
field_193253_a,tutorial,2,
field_193253_a,tutorial,2,
field_193286_a,TITLE,2,
field_193287_b,DESCRIPTION,2,
field_193288_c,tutorial,2,
field_193289_d,toast,2,
field_193290_e,timeWaiting,2,
field_193286_a,TITLE,2,
field_193287_b,DESCRIPTION,2,
field_193288_c,tutorial,2,
field_193289_d,toast,2,
field_193290_e,timeWaiting,2,
field_193268_a,TREE_BLOCKS,2,
field_193269_b,TITLE,2,
field_193270_c,DESCRIPTION,2,
field_193271_d,tutorial,2,
field_193272_e,toast,2,
field_193273_f,timeWaiting,2,
field_193268_a,TREE_BLOCKS,2,
field_193269_b,TITLE,2,
field_193270_c,DESCRIPTION,2,
field_193271_d,tutorial,2,
field_193272_e,toast,2,
field_193273_f,timeWaiting,2,
field_193254_a,MOVE_TITLE,2,
field_193255_b,MOVE_DESCRIPTION,2,
field_193256_c,LOOK_TITLE,2,
field_193257_d,LOOK_DESCRIPTION,2,
field_193258_e,tutorial,2,
field_193259_f,moveToast,2,
field_193260_g,lookToast,2,
field_193261_h,timeWaiting,2,
field_193262_i,timeMoved,2,
field_193263_j,timeLooked,2,
field_193264_k,moved,2,
field_193265_l,turned,2,
field_193266_m,moveCompleted,2,
field_193267_n,lookCompleted,2,
field_193254_a,MOVE_TITLE,2,
field_193255_b,MOVE_DESCRIPTION,2,
field_193256_c,LOOK_TITLE,2,
field_193257_d,LOOK_DESCRIPTION,2,
field_193258_e,tutorial,2,
field_193259_f,moveToast,2,
field_193260_g,lookToast,2,
field_193261_h,timeWaiting,2,
field_193262_i,timeMoved,2,
field_193263_j,timeLooked,2,
field_193264_k,moved,2,
field_193265_l,turned,2,
field_193266_m,moveCompleted,2,
field_193267_n,lookCompleted,2,
field_193281_a,TITLE,2,
field_193282_b,DESCRIPTION,2,
field_193283_c,tutorial,2,
field_193284_d,toast,2,
field_193285_e,timeWaiting,2,
field_193281_a,TITLE,2,
field_193282_b,DESCRIPTION,2,
field_193283_c,tutorial,2,
field_193284_d,toast,2,
field_193285_e,timeWaiting,2,
field_193274_a,LOG_BLOCKS,2,
field_193275_b,TITLE,2,
field_193276_c,DESCRIPTION,2,
field_193277_d,tutorial,2,
field_193278_e,toast,2,
field_193279_f,timeWaiting,2,
field_193280_g,resetCount,2,
field_193274_a,LOG_BLOCKS,2,
field_193275_b,TITLE,2,
field_193276_c,DESCRIPTION,2,
field_193277_d,tutorial,2,
field_193278_e,toast,2,
field_193279_f,timeWaiting,2,
field_193280_g,resetCount,2,
field_193304_a,minecraft,2,
field_193305_b,tutorialStep,2,
field_193304_a,minecraft,2,
field_193305_b,tutorialStep,2,
MOVEMENT,MOVEMENT,2,
FIND_TREE,FIND_TREE,2,
PUNCH_TREE,PUNCH_TREE,2,
OPEN_INVENTORY,OPEN_INVENTORY,2,
CRAFT_PLANKS,CRAFT_PLANKS,2,
NONE,NONE,2,
$VALUES,$VALUES,2,
field_193316_g,name,2,
field_193317_h,tutorial,2,
MOVEMENT,MOVEMENT,2,
FIND_TREE,FIND_TREE,2,
PUNCH_TREE,PUNCH_TREE,2,
OPEN_INVENTORY,OPEN_INVENTORY,2,
CRAFT_PLANKS,CRAFT_PLANKS,2,
NONE,NONE,2,
field_193316_g,name,2,
field_193317_h,tutorial,2,
$VALUES,$VALUES,2,
field_181059_a,x,2,
field_181060_b,y,2,
field_181061_c,z,2,
field_181059_a,x,2,
field_181060_b,y,2,
field_181061_c,z,2,
field_194086_e,RECIPES_BY_TAB,2,
field_194087_f,ALL_RECIPES,2,
field_194086_e,RECIPES_BY_TAB,2,
field_194087_f,ALL_RECIPES,2,
field_153197_d,nvidia,2,
field_181063_b,ati,2,
field_153198_e,GL_FRAMEBUFFER,2,
field_153199_f,GL_RENDERBUFFER,2,
field_153200_g,GL_COLOR_ATTACHMENT0,2,
field_153201_h,GL_DEPTH_ATTACHMENT,2,
field_153202_i,GL_FRAMEBUFFER_COMPLETE,2,
field_153203_j,GL_FB_INCOMPLETE_ATTACHMENT,2,
field_153204_k,GL_FB_INCOMPLETE_MISS_ATTACH,2,
field_153205_l,GL_FB_INCOMPLETE_DRAW_BUFFER,2,
field_153206_m,GL_FB_INCOMPLETE_READ_BUFFER,2,
field_148823_f,framebufferSupported,2,
field_153207_o,GL_LINK_STATUS,2,
field_153208_p,GL_COMPILE_STATUS,2,
field_153209_q,GL_VERTEX_SHADER,2,
field_153210_r,GL_FRAGMENT_SHADER,2,
field_77478_a,defaultTexUnit,2,
field_77476_b,lightmapTexUnit,2,
field_176096_r,GL_TEXTURE2,2,
field_176095_s,GL_COMBINE,2,
field_176094_t,GL_INTERPOLATE,2,
field_176093_u,GL_PRIMARY_COLOR,2,
field_176092_v,GL_CONSTANT,2,
field_176091_w,GL_PREVIOUS,2,
field_176099_x,GL_COMBINE_RGB,2,
field_176098_y,GL_SOURCE0_RGB,2,
field_176097_z,GL_SOURCE1_RGB,2,
field_176080_A,GL_SOURCE2_RGB,2,
field_176081_B,GL_OPERAND0_RGB,2,
field_176082_C,GL_OPERAND1_RGB,2,
field_176076_D,GL_OPERAND2_RGB,2,
field_176077_E,GL_COMBINE_ALPHA,2,
field_176078_F,GL_SOURCE0_ALPHA,2,
field_176079_G,GL_SOURCE1_ALPHA,2,
field_176084_H,GL_SOURCE2_ALPHA,2,
field_176085_I,GL_OPERAND0_ALPHA,2,
field_176086_J,GL_OPERAND1_ALPHA,2,
field_176087_K,GL_OPERAND2_ALPHA,2,
field_153211_u,extBlendFuncSeparate,2,
field_148827_a,openGL21,2,
field_148824_g,shadersSupported,2,
field_176083_O,vboSupported,2,
field_181062_Q,vboSupportedAti,2,
field_176089_P,GL_ARRAY_BUFFER,2,
field_148826_e,GL_STATIC_DRAW,2,
field_188787_T,LOGGER,2,
field_153212_w,framebufferType,2,
field_153213_x,shadersAvailable,2,
field_153214_y,arbShaders,2,
field_153215_z,arbMultitexture,2,
field_176088_V,arbTextureEnvCombine,2,
field_148828_i,openGL14,2,
field_153196_B,logText,2,
field_183030_aa,cpu,2,
field_176090_Y,arbVbo,2,
field_188787_T,LOGGER,2,
field_153197_d,nvidia,2,
field_181063_b,ati,2,
field_153198_e,GL_FRAMEBUFFER,2,
field_153199_f,GL_RENDERBUFFER,2,
field_153200_g,GL_COLOR_ATTACHMENT0,2,
field_153201_h,GL_DEPTH_ATTACHMENT,2,
field_153202_i,GL_FRAMEBUFFER_COMPLETE,2,
field_153203_j,GL_FB_INCOMPLETE_ATTACHMENT,2,
field_153204_k,GL_FB_INCOMPLETE_MISS_ATTACH,2,
field_153205_l,GL_FB_INCOMPLETE_DRAW_BUFFER,2,
field_153206_m,GL_FB_INCOMPLETE_READ_BUFFER,2,
field_153212_w,framebufferType,2,
field_148823_f,framebufferSupported,2,
field_153213_x,shadersAvailable,2,
field_153214_y,arbShaders,2,
field_153207_o,GL_LINK_STATUS,2,
field_153208_p,GL_COMPILE_STATUS,2,
field_153209_q,GL_VERTEX_SHADER,2,
field_153210_r,GL_FRAGMENT_SHADER,2,
field_153215_z,arbMultitexture,2,
field_77478_a,defaultTexUnit,2,
field_77476_b,lightmapTexUnit,2,
field_176096_r,GL_TEXTURE2,2,
field_176088_V,arbTextureEnvCombine,2,
field_176095_s,GL_COMBINE,2,
field_176094_t,GL_INTERPOLATE,2,
field_176093_u,GL_PRIMARY_COLOR,2,
field_176092_v,GL_CONSTANT,2,
field_176091_w,GL_PREVIOUS,2,
field_176099_x,GL_COMBINE_RGB,2,
field_176098_y,GL_SOURCE0_RGB,2,
field_176097_z,GL_SOURCE1_RGB,2,
field_176080_A,GL_SOURCE2_RGB,2,
field_176081_B,GL_OPERAND0_RGB,2,
field_176082_C,GL_OPERAND1_RGB,2,
field_176076_D,GL_OPERAND2_RGB,2,
field_176077_E,GL_COMBINE_ALPHA,2,
field_176078_F,GL_SOURCE0_ALPHA,2,
field_176079_G,GL_SOURCE1_ALPHA,2,
field_176084_H,GL_SOURCE2_ALPHA,2,
field_176085_I,GL_OPERAND0_ALPHA,2,
field_176086_J,GL_OPERAND1_ALPHA,2,
field_176087_K,GL_OPERAND2_ALPHA,2,
field_148828_i,openGL14,2,
field_153211_u,extBlendFuncSeparate,2,
field_148827_a,openGL21,2,
field_148824_g,shadersSupported,2,
field_153196_B,logText,2,
field_183030_aa,cpu,2,
field_176083_O,vboSupported,2,
field_181062_Q,vboSupportedAti,2,
field_176090_Y,arbVbo,2,
field_176089_P,GL_ARRAY_BUFFER,2,
field_148826_e,GL_STATIC_DRAW,2,
field_188784_a,field_188784_a,2,
field_188784_a,field_188784_a,2,
BASE,BASE,2,
ARB,ARB,2,
EXT,EXT,2,
$VALUES,$VALUES,2,
BASE,BASE,2,
ARB,ARB,2,
EXT,EXT,2,
$VALUES,$VALUES,2,
field_178749_a,field_178749_a,2,
field_178748_b,field_178748_b,2,
field_178749_a,field_178749_a,2,
field_178748_b,field_178748_b,2,
lines,lines,2,
title,title,2,
parent,parent,2,
reason,reason,2,
textHeight,textHeight,2,
title,title,2,
reason,reason,2,
lines,lines,2,
parent,parent,2,
textHeight,textHeight,2,
levelStorageSource,levelStorageSource,2,
levelStorageSource,levelStorageSource,2,
LOGGER,LOGGER,2,
previousScreen,previousScreen,2,
LOGGER,LOGGER,2,
previousScreen,previousScreen,2,
b,b,2,
b,b,2,
proxy,proxy,2,
WIDGETS_LOCATION,WIDGETS_LOCATION,2,
WIDGETS_LOCATION,WIDGETS_LOCATION,2,
